providerId,HOTEL_NAME,SUPPLIER_HOTEL_ID,hotelErrorCount
431,Travelodge By Wyndham Vancouver Airport,143214,1
431,"Treasure Island - TI Las Vegas Hotel & Casino, A Radisson Hotel",134556,1
431,Universals Loews Royal Pacific Resort,199873,1
431,Vagabond Inn Sunnyvale,111828,1
431,Village Hotel Liverpool,179572,1
431,Walt Disney World Dolphin,143049,2
431,WoodSpring Suites Chicago Midway,1700057028,1
431,WoodSpring Suites Conroe,525075,1
431,Wuksachi Lodge,237287,2
431,Wyndham Columbus,108347,4
431,Wyndham Fallsview Hotel,106679,1
431,Wyndham Garden Pittsburgh Airport,120333,1
431,Wyndham Philadelphia Historic District,108191,1
431,Z-ArchSuiTes,1048837,1
431,Zagame's House,251430,1
431,citizenM Seattle South Lake Union,1040856,1
437,"Cambria Hotel Washington, D.C. Convention Center",448302,2
437,CoCo Key Hotel And Water Resort,123114,1
437,Congress Plaza Hotel,115610,2
437,Embassy Suites Little Rock,134071,2
437,Hampton Inn Harriman Woodbury,260707,1
437,"Hilton Garden Inn Phoenix Tempe, University Research Park",724019,1
437,Hilton San Diego Gaslamp Quarter,169938,1
437,La Quinta Inn & Suites By Wyndham Islip - MacArthur Airport,242093,2
437,Las Vegas Hilton At Resorts World,1700189537,1
437,"LondonHouse Chicago, Curio Collection By Hilton",561413,2
437,MGM Grand Hotel & Casino,108540,4
437,Millennium Biltmore Los Angeles,124965,1
437,Paris Las Vegas Resort & Casino,161293,1
437,Ramada By Wyndham Jacksonville I-95 By Butler BLVD,107347,1
437,Sheraton Atlantic City Convention Center Hotel,136010,2
437,The Chicago Hotel Collection Magnificent Mile,122910,1
437,Travelodge By Wyndham San Francisco Airport North,109688,1
437,"Virgin Hotels Las Vegas, Curio Collection By Hilton",163443,1
437,Wyndham Grand Orlando Resort Bonnet Creek,388748,3
457,24 North Hotel Key West,553402,1
457,AmericInn By Wyndham Chanhassen,152043,1
457,Baymont By Wyndham Lawton,161756,1
457,Days Inn & Suites By Wyndham Ridgeland,169247,1
457,Hawthorn Suites By Wyndham Williamsville Buffalo Airport,275844,1
457,Hotel Saint-Laurent Montreal,204685,2
457,La Quinta Inn By Wyndham Toledo Perrysburg,134955,3
457,Legoland Florida Hotel,546128,2
457,Live Casino & Hotel - Maryland,847502,1
457,Millennium Hotel Broadway Times Square,150387,1
457,Paradise Point Resort & Spa,179043,1
457,"Staypineapple, The Maxwell Hotel, Seattle Center Seattle",342070,1
457,Super 8 By Wyndham Beckley,234961,1
457,Super 8 By Wyndham Lees Summit,211572,1
457,The Anza - A Calabasas Hotel,134101,1
457,The D Las Vegas,110925,1
457,Travelodge By Wyndham Grand Falls,529455,3
457,Travelodge By Wyndham Regina,127001,1
457,Wingate By Wyndham Panama City Area Lynn Haven,239063,2
577,Best Western Airport Inn,209953,2
577,Best Western Coral Hills,176558,1
577,Best Western Des Plaines Inn,204057,1
577,Best Western Plus Bowmanville,139287,1
577,Best Western Plus Durham Hotel & Conference Centre,223241,2
577,Best Western Plus Garden Court Inn,208843,1
577,Best Western Plus High Country Inn,495466,1
577,Best Western Plus InnTowner Madison,209477,3
577,Best Western Plus Kalamazoo Suites,164973,2
577,Best Western Plus Manvel Inn & Suites,506101,1
577,Best Western Plus Rancho Cordova Inn,124415,1
577,Best Western Plus Truckee-Tahoe Hotel,182262,3
577,Best Western Plus West Covina Inn,209702,4
577,Best Western Premier Hotel Aristocrate,21227,1
577,Best Western Rochester Marketplace Inn,138572,2
577,GLo Best Western Mississauga Corporate Centre,173678,1
577,"London Croydon Aerodrome Hotel, BW Signature Collection",204587,3
577,"Prestige Beach House, WorldHotels Crafted",120203,1
577,SureStay Hotel By Best Western Fairfield Napa Valley,270326,1
577,SureStay Plus Hotel By Best Western Mesquite,218762,3
577,SureStay Plus Hotel By Best Western Sacramento Cal Expo,550027,4
577,SureStay Plus Hotel By Best Western St Marys Cumberland,135976,1
618,Baymont By Wyndham Indianapolis West,126788,2
618,Baymont By Wyndham Lake City,208920,1
618,Buena Park Grand Hotel & Suites,113534,1
618,DoubleTree By Hilton Washington DC North/Gaithersburg,106128,1
618,Fairmont Dallas,115786,1
618,Hampton Inn & Suites Rohnert Park - Sonoma County,268204,2
618,Hidden Ridge Resort,218293,1
618,Hilton Garden Inn Annapolis,254167,3
618,Scandic Aarhus City,400539,1
618,TownePlace Suites By Marriott Toronto Northeast/Markham,476979,1
618,Travelodge By Wyndham San Francisco Airport North,109688,1
618,Wingate By Wyndham Baltimore BWI Airport,113763,3
631,DoubleTree By Hilton Hotel Boston Bayside,153530,3
631,Hampton Inn Carbondale,170346,2
631,Home2 Suites By Hilton Buffalo Airport/ Galleria Mall,515447,1
631,Tru By Hilton Grove City Columbus,1700086929,1
632,Baymont By Wyndham Las Vegas South Strip,254186,2
632,Best Western Concord Inn & Suites,189957,1
632,Best Western Plus West Covina Inn,209702,1
632,Best Western The Plaza Hotel,177015,1
632,Days Inn By Wyndham Baltimore Inner Harbor,194329,1
632,La Quinta Inn By Wyndham Bakersfield South,112745,1
632,Millennium Hotel And Conference Centre Gloucester London,105996,3
632,Ramada By Wyndham Jacksonville I-95 By Butler BLVD,107347,1
632,Super 8 By Wyndham Bridgeview/Chicago Area,234956,2
632,Super 8 By Wyndham Fruita,201651,1
632,Wyndham Garden Sacramento Airport Natomas,3339741,2
640,"106 Jefferson Huntsville, Curio Collection By Hilton",1700203196,1
640,AC Hotel By Marriott Orlando Downtown,1700185616,3
640,"Admiral Fell Inn Baltimore Harbor, Ascend Hotel Collection",136602,2
640,Baymont By Wyndham Easley/Greenville,192680,1
640,Best Western Plus Durham Hotel & Conference Centre,223241,1
640,Best Western Plus InnTowner Madison,209477,1
640,Best Western Plus Morristown Conference Center Hotel,188237,1
640,Cambria Hotel Fort Mill,2180000,1
640,Clarion Hotel Conference Center - North,107633,1
640,Clarion Inn Renton-Seattle,143294,1
640,Comfort Inn Largo-Washington DC East,129364,1
640,Comfort Suites Austin Airport,195257,1
640,Comfort Suites Greenville,363037,1
640,Comfort Suites Newport News Airport,241769,2
640,Comfort Suites Pittsburgh Airport,200303,1
640,"Country Inn & Suites By Radisson, Austin North (Pflugerville), TX",152430,1
640,"Country Inn & Suites By Radisson, Griffin, GA",115179,3
640,"Country Inn & Suites By Radisson, Pensacola West, FL",269726,1
640,Courtyard By Marriott Austin North/Parmer Lane,310484,1
640,Courtyard By Marriott Burlington Williston,169116,2
640,Courtyard By Marriott Chicago Wood Dale/Itasca,119060,1
640,Courtyard Largo Medical Center Drive,549927,3
640,Courtyard New York Manhattan/ Midtown East,138167,3
640,Crowne Plaza Ft. Myers Gulf Coast,272530,3
640,Crowne Plaza HY36 Midtown Manhattan,653548,1
640,Days Inn & Suites By Wyndham Ridgeland,169247,1
640,DoubleTree By Hilton Coventry Building Society Arena,558583,1
640,DoubleTree By Hilton Hotel Boston Bayside,153530,5
640,DoubleTree Suites By Hilton Hotel Cincinnati - Blue Ash,122502,1
640,Econo Lodge Fredericksburg Near I-95,213268,1
640,Econo Lodge Inn & Suites,244681,1
640,Econo Lodge Jefferson Hills Hwy 51,326025,1
640,Econo Lodge Milldale - Southington,270845,1
640,Econo Lodge New Reno-Sparks Convention Center,194572,1
640,Fairfield Inn & Suites By Marriott Denver Tech Center/South,132121,1
640,Graduate Evanston,263379,1
640,Hampton Inn & Suites Orlando Intl Dr N,211555,1
640,Hampton Inn Vidalia,243997,1
640,Harrah's Ak-Chin Casino Resort,195242,1
640,Hilton Boston Back Bay,163176,1
640,Hilton East Brunswick Hotel & Executive Meeting Center,118018,2
640,Hilton Garden Inn New York/West 35th Street,278721,1
640,Hilton Knoxville Airport,113111,1
640,Holiday Inn Denver Lakewood,229925,1
640,Holiday Inn Express & Suites San Antonio NW-Medical Area,274229,1
640,Hotel Riu Ocho Rios - All Inclusive,233417,2
640,Hyatt Place Charlotte/Arrowood,125947,1
640,Hyatt Place Columbus,447670,4
640,Hyatt Place Huntsville/ Research Park/ Redstone,2179537,1
640,Hyatt Place Washington DC/US Capitol,454189,3
640,Hyatt Regency Boston/Cambridge,106028,1
640,Hyatt Regency Coconut Point Resort & Spa,196509,2
640,Hyatt Regency London Stratford,398896,1
640,Hyatt Regency Orange County,115651,1
640,Ibis Budget Sydney Airport,468291,3
640,"Inn Of Naples, Tapestry Collection By Hilton",133105,1
640,JW Marriott Nashville,900023,7
640,JW Marriott Phoenix Desert Ridge Resort & Spa,205034,3
640,La Quinta Inn & Suites By Wyndham Dallas - Richardson,678215,3
640,La Quinta Inn & Suites By Wyndham Page At Lake Powell,607981,1
640,Luxor Hotel And Casino,122212,1
640,MGM Grand Hotel & Casino,108540,4
640,Mercure Newcastle,132598,1
640,Microtel By Wyndham Perry National Fairground Area I-75,268108,2
640,Millennium Central Downtown,379501,1
640,Millennium Hotel And Conference Centre Gloucester London,105996,2
640,Moxy NYC Times Square,690853,2
640,Paris Las Vegas Resort & Casino,161293,2
640,Park Inn By Radisson Sharon,113334,1
640,"Pennyweight Hotel Boston, Curio Collection By Hilton",216642,1
640,Quality Inn & Suites,208140,1
640,Quality Inn & Suites Greenville - Haywood Mall,110009,1
640,Quality Inn & Suites Leesburg Chain Of Lakes,201447,2
640,Quality Inn Columbus - East,194269,1
640,Quality Inn Kingsport,195137,1
640,Quality Inn Kodak Sevierville,266956,1
640,Radisson Blu Aqua Hotel Chicago,387367,1
640,Radisson Hotel Portland Airport,120629,1
640,Radisson Resort At The Port,131986,1
640,Rodeway Inn & Suites,447027,1
640,Santa Monica Proper Hotel,1862740,1
640,Sheraton Miami Airport Hotel & Executive Meeting Center,145357,2
640,Sleep Inn & Suites Airport,278715,1
640,Sleep Inn Fort Mill Near Carowinds BLVD,135797,2
640,Sleep Inn Phoenix North I-17,143104,1
640,Sofitel London Heathrow,271883,1
640,SpringHill Suites Philadelphia Willow Grove,196501,1
640,Staybridge Suites Memphis - Poplar Ave East,150510,1
640,Suburban Studios Columbus East,105599,1
640,Super 8 By Wyndham Greensboro/Coliseum/Conv.,201229,1
640,SureStay Plus Hotel By Best Western Hayward,142229,1
640,The Cove At Atlantis,252928,1
640,The Times Square EDITION,1046879,1
640,The Westin Minneapolis,253564,1
640,TownePlace Suites By Marriott Hays,854866,1
640,Tru By Hilton Grove City Columbus,1700086929,3
640,WoodSpring Suites Greenville Haywood Mall,1700146546,1
640,citizenM Boston North Station,1924601,1
669,88 Palms Hotel & Event Center,109584,1
669,Adelaide Inn,483712,1
669,"Americas Best Value Inn & Suites Jackson, TN",185352,3
669,Americas Best Value Inn Muskogee,254991,1
669,Aparthotel Adagio Paris Nation,2202557,1
669,Arianna Hotel,339441,1
669,Atrium Hotel Vancouver,120477,1
669,Bandon Inn,1700223446,1
669,Banff Caribou Lodge And Spa,139931,1
669,Bellagio,119566,3
669,Best Western Airport Inn,209953,1
669,Best Western Cocoa Beach Hotel & Suites,126491,2
669,Best Western El Grande Inn,495430,1
669,Best Western Leesburg Hotel & Conference Center,209233,1
669,Best Western Lubbock West Inn & Suites,559804,1
669,Best Western Medical Center North Inn & Suites Near Six Flags,263559,1
669,Best Western Plus Cambridge Hotel,209755,2
669,Best Western Plus Carpinteria Inn,209201,1
669,Best Western Plus Carriage Inn,193224,1
669,Best Western Plus Dragon Gate Inn,162772,1
669,Best Western Plus Durham Hotel & Conference Centre,223241,2
669,Best Western Plus Fairfield Hotel,241792,2
669,Best Western Plus Kingston Hotel And Conference Center,107939,1
669,Best Western Plus Montreal East,349278,1
669,Best Western Plus North Miami/Bal Harbour,149348,1
669,Best Western Plus Pavilions,196373,1
669,Best Western Plus Rancho Cordova Inn,124415,2
669,Best Western Plus Sugar Land/Stafford,120359,1
669,Best Western Town House Lodge,208852,1
669,Best Western Valencia/Six Flags Inn & Suites,208043,1
669,Big Bird Inn Wawa SureStay Collection By Best Western,1700483612,1
669,Budget Host Inn,119713,2
669,Canadas Best Value Inn & Suites Fernie,205682,2
669,Canopy By Hilton Jersey City Arts District,1700165039,1
669,Citadines Danube Vienna,1701654696,1
669,Clarion Inn & Suites Miami International Airport,121357,1
669,Columbus Grand Hotel & Banquet Center,134116,1
669,"Country Inn & Suites By Radisson, St. Charles, MO",235657,1
669,Courtyard By Marriott New Castle,1701618969,1
669,Courtyard New York Manhattan/ Midtown East,138167,1
669,Crowne Plaza Ft. Myers Gulf Coast,272530,2
669,Crowne Plaza Saddle Brook,131964,2
669,Days Inn & Suites By Wyndham Ridgeland,169247,1
669,Days Inn By Wyndham Hillsdale,115077,2
669,Days Inn By Wyndham Mesquite Rodeo TX,173974,1
669,Discovery Inn,140871,1
669,Disney's All-Star Sports Resort,109574,2
669,DoubleTree By Hilton At The Entrance To Universal Orlando,117814,1
669,DoubleTree By Hilton Cherry Hill Philadelphia,199922,2
669,DoubleTree By Hilton Dallas - Market Center,163310,1
669,DoubleTree By Hilton Hotel Houston - Greenway Plaza,114638,1
669,DoubleTree By Hilton Orlando Downtown,114094,1
669,DoubleTree By Hilton San Antonio Downtown,131756,1
669,DoubleTree By Hilton San Diego - Mission Valley,124496,1
669,DoubleTree Suites By Hilton Hotel Cincinnati - Blue Ash,122502,2
669,Eaton DC,169642,1
669,"Eden Resort And Suites, BW Premier Collection",209196,1
669,Edison Beach House,536510,1
669,Embassy Suites By Hilton Chicago Lombard Oak Brook,120754,1
669,Embassy Suites By Hilton Dallas DFW Airport South,148501,1
669,Embassy Suites By Hilton Orlando Lake Buena Vista South,403825,1
669,Embassy Suites By Hilton San Francisco Airport Waterfront,125679,1
669,Extended Stay America Suites Austin North Central,149462,1
669,Fairfield Inn & Suites By Marriott West Kelowna,310360,1
669,Fairmont Chicago At Millennium Park,116826,1
669,Fawsley Hall,387771,2
669,Goethe Hotel Messe By Trip Inn,334711,1
669,Golden Nugget Biloxi,225026,1
669,Golden Nugget Las Vegas Hotel & Casino,152625,2
669,Hampton Inn & Suites Pittsburgh/Waterfront-West Homestead,422182,2
669,Hampton Inn Hartford/Airport,222121,2
669,Hampton Inn Manhattan-Chelsea,207138,2
669,Hampton Inn Manhattan/Times Square South,273466,1
669,Hampton Inn Santa Barbara/Goleta,255503,3
669,Hampton Inn Union City,446514,1
669,Harrah's Kansas City Hotel And Casino,227301,1
669,Hawthorn Suites By Wyndham Williamsville Buffalo Airport,275844,1
669,Hilton Cincinnati Netherland Plaza,109276,2
669,Hilton Garden Inn Austin/Round Rock,163156,2
669,Hilton Garden Inn Los Angeles Montebello,206178,1
669,Hilton Garden Inn Mount Holly/Westampton,324827,1
669,Hilton Garden Inn New York/Midtown Park Ave,457060,1
669,Hilton Garden Inn New York/Tribeca,249659,1
669,Hilton Garden Inn New York/West 35th Street,278721,1
669,Hilton Garden Inn Philadelphia Center City,169939,1
669,"Hilton Garden Inn Phoenix Tempe, University Research Park",724019,1
669,Hilton Garden Inn San Diego Mission Valley Stadium,127938,1
669,Hilton Garden Inn South Padre Island,344738,1
669,Hilton Garden Inn Washington DC/U.S. Capitol,373136,2
669,Hilton Lake Las Vegas Resort & Spa,207166,1
669,Hilton Los Angeles/Universal City,124343,1
669,Hilton New York Times Square,163777,1
669,Hilton San Diego Bayfront,264619,1
669,Hilton San Francisco Airport Bayfront,148719,1
669,Hilton Santa Clara,193090,2
669,Hilton Vacation Club The Cove On Ormond Beach,244256,1
669,Hilton Woodland Hills/ Los Angeles,121482,1
669,Holiday Inn Express & Suites San Antonio NW-Medical Area,274229,1
669,Holiday Inn Vancouver Airport- Richmond,133239,1
669,Hollywood Casino At Greektown,308748,1
669,Home2 Suites By Hilton Houston Westchase,1791692,1
669,Homewood Suites By Hilton Aliso Viejo - Laguna Beach,575436,1
669,Homewood Suites By Hilton Savannah Historic District/Riverfront,477232,1
669,Horseshoe Las Vegas,107128,1
669,"Hotel Becket, BW Signature Collection",111664,3
669,Hotel MDR Marina Del Rey - A DoubleTree By Hilton,124729,2
669,Hotel Max,113426,1
669,Hotel Portonovo Plaza Malecón,340840,1
669,Hotel Regente,194027,1
669,Hotel Saint-Laurent Montreal,204685,2
669,Hotel San Marco,307487,2
669,Hotel Selu,199437,1
669,Hotel Sete Cidades,304919,1
669,Hotel Villa Igea,516907,1
669,Hotel Walhalla,329177,3
669,Hyatt Regency Phoenix,106080,3
669,Ibis Wien Hauptbahnhof,688351,1
669,Knights Inn Columbia,202695,2
669,Knights Inn Madison Heights VA,202820,1
669,Knights Inn Pasco,261079,1
669,Knights Inn Trevose,202816,1
669,Kompose Boutique Hotel,1700179065,2
669,Kona Seaside Hotel,125919,1
669,La Quinta Inn & Suites By Wyndham Dallas - Richardson,678215,1
669,Las Vegas Hilton At Resorts World,1700189537,1
669,Lodge At Feather Falls Casino,578014,1
669,MGM Grand Hotel & Casino,108540,4
669,Magic Moment Resort And Kids Club,573613,1
669,Mardi Gras Hotel & Casino,193214,1
669,Motto By Hilton New York City Times Square,1701618005,3
669,Motto By Hilton Washington DC City Center,630330,1
669,NH Berlin Kurfürstendamm,121798,2
669,North Miami Beach Gardens Inn & Suites,169996,2
669,Novotel Paris Centre Tour Eiffel,116982,1
669,Novum Hotel Leonet,390039,1
669,OYO Hotel Channelview I-10,484073,1
669,OYO Times Square,292875,1
669,Ocean Casino Resort,424048,2
669,Ocean Court Beachfront Hotel,485390,1
669,Ohia Waikiki Studio Suites,533197,1
669,Park MGM Las Vegas,123792,4
669,Point A Hotel Glasgow,654681,1
669,Premier Inns Concord,625362,1
669,Prestige Aberdeen Lodge Kamloops,350935,1
669,Quality Inn At Arlington Highlands,153116,1
669,Quality Inn Kodak Sevierville,266956,1
669,Quality Inn Miami Airport - Doral,222210,1
669,Quality Inn Weeki Wachee,108364,1
669,Radisson RED Belgrade,450815,1
669,Ramada By Wyndham Jacksonville I-95 By Butler BLVD,107347,1
669,Red Lion Inn & Suites Pontoon Beach,209582,1
669,Red Roof Inn Columbus - Ohio State Fairgrounds,189992,3
669,Red Roof PLUS+ Long Island - Garden City,204733,1
669,Relax Inn By OYO Columbus OH I 70,279147,1
669,"Residence Inn By Marriott Washington, DC National Mall",223632,1
669,Robert Treat Hotel,124705,1
669,Room2 Belfast Hometel,1701652693,2
669,Rosen Inn Lake Buena Vista,111539,1
669,Ruby Zoe Hotel London,1700308523,1
669,Sandman Signature Toronto Airport Hotel,258545,1
669,"Seacliff Inn Aptos, Tapestry Collection By Hilton",507571,2
669,Sheraton Miami Airport Hotel & Executive Meeting Center,145357,1
669,Shinjuku Granbell Hotel,452172,1
669,Signature Anaheim Maingate,109846,1
669,SkyCity Hotel,128659,1
669,Sleep Inn Phoenix North I-17,143104,1
669,Sofitel Washington DC Lafayette Square,180701,1
669,"Solé Miami, A Noble House Resort",324953,1
669,Sonesta Anaheim Resort Area,199426,4
669,Sonesta Denver Downtown,131554,13
669,Sonesta ES Suites Annapolis,126128,1
669,Sonesta ES Suites Fort Lauderdale Plantation,192524,4
669,Sonesta Essential Vacaville - Napa Valley,203817,2
669,Sonesta Los Angeles Airport LAX,108176,4
669,Sonesta Ocean Point All Inclusive Adults Only Resort,476239,1
669,Sonesta Redondo Beach & Marina,127894,1
669,Sonesta Resort Hilton Head Island,131881,1
669,Sonesta Select Atlanta Duluth,119599,3
669,Sonesta Select Columbia,126559,1
669,Sonesta Select Indianapolis Carmel,138156,1
669,Sonesta Select Nashville Airport Suites,173234,1
669,Sonesta Select Phoenix Camelback,123408,1
669,Sonesta Select Whippany Hanover,138217,1
669,Sonesta Simply Suites Atlanta Gwinnett Place,146817,2
669,Sonesta Simply Suites Charlotte University,147465,3
669,Sonesta Simply Suites Cleveland North Olmsted Airport,200044,3
669,Sonesta Simply Suites Dallas Galleria,147952,2
669,Sonesta Simply Suites Plano Frisco,148032,1
669,Sonesta Simply Suites Silicon Valley Santa Clara,164426,2
669,Sonesta Simply Suites Stafford,149481,1
669,Sonesta Suites Scottsdale Gainey Ranch,538654,2
669,Spark By Hilton Orlando Universal BLVD,192846,1
669,State Plaza Hotel,125465,2
669,Studio City Court Yard Hotel,129698,1
669,Sunrise Crystal Bay Resort -Grand Select,341091,1
669,Super 7 Inn By OYO Tupelo Hwy 178,118769,1
669,Super 8 By Wyndham Pittsburgh Airport/Coraopolis Area,201390,2
669,SureStay Hotel By Best Western Florence,143176,1
669,SureStay Hotel By Best Western San Diego Pacific Beach,193508,1
669,SureStay Plus Hotel By Best Western Sacramento Cal Expo,550027,1
669,Tavistock Hotel,622214,1
669,"The Addison Hotel, SureStay Collection By Best Western",111157,1
669,The Ashton Hotel,194725,1
669,The Chicago Hotel Collection Magnificent Mile,122910,1
669,The Claridge Hotel,163066,2
669,The Cosmopolitan Motel & Serviced Apartments,458111,1
669,The Emily Morgan San Antonio - A DoubleTree By Hilton,114126,1
669,"The Franklin On Rittenhouse, A Boutique Hotel",218253,3
669,The Inn At Saint Mary's,131139,2
669,The L Hotel,1791851,3
669,The Manhattan At Times Square Hotel,6295,1
669,"The Midtowner Hotel, SureStay Collection By Best Western",122103,1
669,The Mosser,122274,1
669,The Place,352029,1
669,The St. Gregory Hotel,172592,1
669,The Venetian Resort Las Vegas,147594,2
669,Thistle London Hyde Park Kensington Gardens,225005,1
669,Travelodge By Wyndham Niagara Falls At The Falls,191644,1
669,Tropicana Laughlin,141744,1
669,Tru By Hilton Grove City Columbus,1700086929,3
669,University Park Inn & Suites,186988,1
669,"Virgin Hotels Las Vegas, Curio Collection By Hilton",163443,1
669,Westgate New York Grand Central,128770,1
669,Wyndham Garden Pittsburgh Airport,120333,1
669,Wyndham Grand Orlando Resort Bonnet Creek,388748,1
669,Wyndham Grand Pittsburgh Downtown,112927,1
669,YOTEL Boston,699063,1
77,Allen Park Motor Lodge,690586,2
77,Alpine Inn And Suites,224083,1
77,Arizona Charlie's Boulder,140206,1
77,Ashland Springs Hotel,188336,1
77,Astala Lodge,813102,2
77,Ayres Hotel Redlands,273807,1
77,Beach Haven - Near Pacific Beach Park,170518,2
77,Big 7 Motel,215049,1
77,Buckeye Inn Express,1700053675,1
77,Budget Inn,805103,1
77,Buena Vista Suites Orlando,133050,1
77,Butler Inn,202597,1
77,Columbus Grand Hotel & Banquet Center,134116,4
77,Coral Sands Inn,363625,1
77,Extended Stay America Suites Asheville Tunnel Rd,147447,1
77,Extended Stay America Suites Austin North Central,149462,2
77,Forty-Seven,1700275988,2
77,HomeTowne Studios By Red Roof Austin,140071,2
77,Inns Of Virginia - Arlington,118560,1
77,Jasper Hotel,1700193454,1
77,Knights Inn Flint,455136,1
77,Knights Inn Madison Heights VA,202820,2
77,Kompose Boutique Hotel,1700179065,2
77,Laguna Hills Lodge,263998,1
77,Liberty Suites Hotel,463353,1
77,LivINN Hotel Minneapolis North / Fridley,175540,1
77,Live Casino & Hotel - Maryland,847502,1
77,Lloyd's On The River Country Inn By Oyo,1700176342,2
77,Lodge At Feather Falls Casino,578014,3
77,MHO Hotel Bordentown,127689,1
77,Mantra Melbourne Airport,321947,1
77,"Motel 6 Elko, NV",453415,1
77,Motel 6 Spring Hill FL Weeki Wachee,175372,1
77,Motel San Diego - In San Diego (Pacific Beach),653123,1
77,Nuvo Suites Hotel,544189,1
77,OYO Times Square,292875,2
77,Parry Sound Inn & Suites,568808,1
77,RACV Goldfields Resort,256471,1
77,Red Roof Inn & Suites Newark - University,108896,3
77,Red Roof Inn & Suites Wilmington - New Castle,106892,1
77,Red Roof Inn Columbus - Ohio State Fairgrounds,189992,1
77,Red Roof Inn Columbus Northeast - Westerville,194282,1
77,Riviera Beach Resort,217128,1
77,Ruby Zoe Hotel London,1700308523,1
77,Sandman Signature Toronto Airport Hotel,258545,1
77,Seminole Hard Rock Hotel & Casino Tampa,218785,1
77,Sonesta Select Atlanta Norcross I-85,118881,1
77,Sonesta Simply Suites Boston Braintree,147157,1
77,Spring River Ebbsfleet By Marston's Inns,922473,2
77,Tahitian Inn,164221,1
77,The Inn Forza,625713,1
77,Thistle London Heathrow Terminal 5,143163,1
77,Umbrella Hotel,567182,1
77,Virgin Hotels New York City,1700304998,1
856,Hotel Dorado Plaza Bocagrande,245982,1
856,Mariel Hotel Boutique,322075,1
856,Park Grand London Heathrow,406359,2
856,Thistle London Heathrow Terminal 5,143163,1
924,Clarion Inn Renton-Seattle,143294,2
924,"Country Inn & Suites By Radisson, Saraland, AL",347621,2
924,Econo Lodge New Reno-Sparks Convention Center,194572,2
924,Garden Inn,439866,1
924,Holiday Inn Express & Suites Ft. Lauderdale Airport/Cruise,224272,1
924,Holiday Inn Express Hotel & Suites Lawrenceville,180315,6
924,HomeTowne Studios By Red Roof Austin,140071,1
924,Hyatt Place Boston/Braintree,408156,1
924,Hyatt Regency Boston/Cambridge,106028,1
924,Ibis Milano Centro,231506,1
924,Ibis Sydney Darling Harbour,179305,2
924,"Inn Of Naples, Tapestry Collection By Hilton",133105,1
924,"Park Inn By Radisson, San Jose",452454,1
924,Quality Inn & Suites Downtown,209079,1
924,Quality Inn & Suites Lehigh Acres Fort Myers,309361,1
924,Quality Inn Miami Airport - Doral,222210,1
924,Radisson Hotel Akron/Fairlawn,121218,3
924,Radisson Toronto Airport West,266224,1
924,Red Roof Inn Chicago - Joliet,127135,1
924,Sonesta Select Whippany Hanover,138217,3
924,"The Diplomat Beach Resort Hollywood, Curio Collection By Hilton",200080,1
951,"106 Jefferson Huntsville, Curio Collection By Hilton",1700203196,1
951,Ashland Springs Hotel,188336,1
951,Courtyard By Marriott Chicago Wood Dale/Itasca,119060,1
951,Courtyard By Marriott San Diego Mission Valley/Hotel Circle,267043,3
951,Discovery Inn,140871,2
951,DoubleTree By Hilton Seattle Airport,115741,4
951,Hampton Inn & Suites Santa Monica,627769,1
951,Hampton Inn Manhattan/Times Square South,273466,1
951,Hilton Garden Inn Allentown Bethlehem Airport,199279,2
951,Hilton San Francisco Airport Bayfront,148719,1
951,Holiday Inn Denver Lakewood,229925,1
951,Holiday Inn Express & Suites San Antonio NW-Medical Area,274229,1
951,Homewood Suites By Hilton Savannah Historic District/Riverfront,477232,2
951,Ibis Cambridge Central Station,613210,1
951,"Inn Of Naples, Tapestry Collection By Hilton",133105,1
951,JW Marriott Nashville,900023,1
951,Jasper Hotel,1700193454,1
951,La Quinta Inn & Suites By Wyndham Dallas - Richardson,678215,1
951,Lodge At Feather Falls Casino,578014,3
951,Longhorn Casino & Hotel,548300,2
951,MGM Grand Hotel & Casino,108540,6
951,Microtel By Wyndham Perry National Fairground Area I-75,268108,3
951,Sonesta Simply Suites Stafford,149481,1
951,"St. Louis Union Station Hotel, Curio Collection By Hilton",120144,1
951,The Westin Fort Lauderdale Beach Resort,105812,2
951,TownePlace Suites By Marriott Hays,854866,1
963,Grand Bavaro Princess - All Inclusive,273392,1
963,Grand Hyatt Playa Del Carmen Resort,480344,1
968,Canopy By Hilton Columbus Downtown Short North,1941117,1
968,DoubleTree By Hilton At The Entrance To Universal Orlando,117814,1
968,DoubleTree By Hilton Hotel Boston Bayside,153530,5
968,DoubleTree By Hilton LAX - El Segundo,117683,3
968,DoubleTree By Hilton McLean Tysons,107301,1
968,Embassy Suites By Hilton Greensboro Airport,120161,1
968,Embassy Suites Little Rock,134071,1
968,Hampton Inn & Suites Chicago Waukegan,1024982,1
968,Hampton Inn & Suites Columbus Hilliard,204938,1
968,Hampton Inn & Suites Pittsburg,265767,1
968,Hampton Inn Boston-Logan Airport,193340,1
968,Hampton Inn Buffalo - Amherst,1700124295,1
968,Hampton Inn Carbondale,170346,1
968,Hampton Inn College Station,116705,1
968,Hampton Inn Harriman Woodbury,260707,1
968,Hampton Inn Jupiter/Juno Beach,116918,2
968,Hampton Inn Kinston,109759,1
968,Hampton Inn Knoxville East,128638,1
968,Hampton Inn Seguin,249485,1
968,Hilton Baltimore Inner Harbor,267541,1
968,Hilton Boston Logan Airport,151980,3
